0.57649314,0.57649314,0.57649314
0.57659483,0.57659483,0.57659483
0.57675809,0.57675809,0.57675809
0.57659298,0.57659298,0.57659298
0.57676560,0.57676560,0.57676560
0.57696235,0.57696235,0.57696235
0.57710767,0.57710767,0.57710767
0.57732606,0.57732606,0.57732606
0.57742089,0.57742089,0.57742089
0.57756990,0.57756990,0.57756990
0.57767385,0.57767385,0.57767385
0.57754040,0.57754040,0.57754040
0.57786417,0.57786417,0.57786417
0.57784802,0.57784802,0.57784802
0.57802939,0.57802939,0.57802939
0.57821286,0.57821286,0.57821286
0.57814950,0.57814950,0.57814950
0.57808733,0.57808733,0.57808733
0.57847214,0.57847214,0.57847214
0.57830024,0.57830024,0.57830024
0.57865059,0.57865059,0.57865059
0.00000000,0.00000000,0.00000000
0.57878810,0.57878810,0.57878810
0.57885867,0.57885867,0.57885867
0.57881898,0.57881898,0.57881898
0.57877684,0.57877684,0.57877684
0.57889915,0.57889915,0.57889915
0.57872647,0.57872647,0.57872647
0.57901758,0.57901758,0.57901758
0.57932544,0.57932544,0.57932544
0.57922488,0.57922488,0.57922488
0.57943833,0.57943833,0.57943833
0.57968044,0.57968044,0.57968044
0.57974613,0.57974613,0.57974613
0.57977551,0.57977551,0.57977551
0.00000000,0.00000000,0.00000000
0.58027035,0.58027035,0.58027035
0.58038127,0.58038127,0.58038127
0.00000000,0.00000000,0.00000000
0.58052784,0.58052784,0.58052784
0.58070040,0.58070040,0.58070040
0.58076674,0.58076674,0.58076674
0.58096939,0.58096939,0.58096939
0.58085299,0.58085299,0.58085299
0.00000000,0.00000000,0.00000000
0.58111978,0.58111978,0.58111978
0.58121073,0.58121073,0.58121073
0.58156079,0.58156079,0.58156079
0.58146232,0.58146232,0.58146232
0.00000000,0.00000000,0.00000000
0.58136487,0.58136487,0.58136487
0.58165354,0.58165354,0.58165354
0.58176535,0.58176535,0.58176535
0.58173257,0.58173257,0.58173257
0.58175218,0.58175218,0.58175218
0.58213294,0.58213294,0.58213294
0.58217281,0.58217281,0.58217281
0.58221996,0.58221996,0.58221996
0.58220661,0.58220661,0.58220661
0.58229846,0.58229846,0.58229846
0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000
0.58221549,0.58221549,0.58221549
0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000
0.58257824,0.58257824,0.58257824
0.58264160,0.58264160,0.58264160
0.58287382,0.58287382,0.58287382
0.58290017,0.58290017,0.58290017
0.58287179,0.58287179,0.58287179
0.58280945,0.58280945,0.58280945
0.58301651,0.58301651,0.58301651
0.58315527,0.58315527,0.58315527
0.58310223,0.58310223,0.58310223
0.58344567,0.58344567,0.58344567
0.58332157,0.58332157,0.58332157
0.58369231,0.58369231,0.58369231
0.58378482,0.58378482,0.58378482
0.58388865,0.58388865,0.58388865
0.58414000,0.58414000,0.58414000
0.58410186,0.58410186,0.58410186
0.58432174,0.58432174,0.58432174
0.58445126,0.58445126,0.58445126
0.58494049,0.58494049,0.58494049
0.58521497,0.58521497,0.58521497
0.58519429,0.58519429,0.58519429
0.58556658,0.58556658,0.58556658
0.58565491,0.58565491,0.58565491
0.58564395,0.58564395,0.58564395
0.00000000,0.00000000,0.00000000
0.58587933,0.58587933,0.58587933
0.58600551,0.58600551,0.58600551
0.58626926,0.58626926,0.58626926
0.58606809,0.58606809,0.58606809
0.58645368,0.58645368,0.58645368
0.58667296,0.58667296,0.58667296
0.58661509,0.58661509,0.58661509
0.58674699,0.58674699,0.58674699
0.58697319,0.58697319,0.58697319
0.58700079,0.58700079,0.58700079
0.58716017,0.58716017,0.58716017
0.58742547,0.58742547,0.58742547
0.58755320,0.58755320,0.58755320
0.58750337,0.58750337,0.58750337
0.58772087,0.58772087,0.58772087
0.58796489,0.58796489,0.58796489
0.58768171,0.58768171,0.58768171
0.58808035,0.58808035,0.58808035
0.58811235,0.58811235,0.58811235
0.58807629,0.58807629,0.58807629
0.58812463,0.58812463,0.58812463
0.58830446,0.58830446,0.58830446
0.58837485,0.58837485,0.58837485
0.58848619,0.58848619,0.58848619
0.58835554,0.58835554,0.58835554
0.58858091,0.58858091,0.58858091
0.58859259,0.58859259,0.58859259
0.58871537,0.58871537,0.58871537
0.58904016,0.58904016,0.58904016
0.58894652,0.58894652,0.58894652
0.58924073,0.58924073,0.58924073
0.58915889,0.58915889,0.58915889
0.58924836,0.58924836,0.58924836
0.58942956,0.58942956,0.58942956
0.58944339,0.58944339,0.58944339
0.58962601,0.58962601,0.58962601
0.58978492,0.58978492,0.58978492
0.59004122,0.59004122,0.59004122
0.59022319,0.59022319,0.59022319
0.59025615,0.59025615,0.59025615
0.59040505,0.59040505,0.59040505
0.59055150,0.59055150,0.59055150
0.59060544,0.59060544,0.59060544
0.59092492,0.59092492,0.59092492
0.59096897,0.59096897,0.59096897
0.59109825,0.59109825,0.59109825
0.59129500,0.59129500,0.59129500
0.59140074,0.59140074,0.59140074
0.59153694,0.59153694,0.59153694
0.00000000,0.00000000,0.00000000
0.59184897,0.59184897,0.59184897
0.59171587,0.59171587,0.59171587
0.59165072,0.59165072,0.59165072
0.59204853,0.59204853,0.59204853
0.59218389,0.59218389,0.59218389
0.59227663,0.59227663,0.59227663
0.59215480,0.59215480,0.59215480
0.59233630,0.59233630,0.59233630
0.59227782,0.59227782,0.59227782
0.59249538,0.59249538,0.59249538
0.59234822,0.59234822,0.59234822
0.59265810,0.59265810,0.59265810
0.59272224,0.59272224,0.59272224
0.59266335,0.59266335,0.59266335
0.59232533,0.59232533,0.59232533
0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000
0.59259832,0.59259832,0.59259832
0.59263349,0.59263349,0.59263349
0.59268534,0.59268534,0.59268534
0.59280092,0.59280092,0.59280092
0.59285140,0.59285140,0.59285140
0.59276128,0.59276128,0.59276128
0.59309292,0.59309292,0.59309292
0.59280789,0.59280789,0.59280789
0.59305990,0.59305990,0.59305990
0.59297550,0.59297550,0.59297550
0.59325278,0.59325278,0.59325278
0.59338123,0.59338123,0.59338123
0.59333408,0.59333408,0.59333408
0.59357166,0.59357166,0.59357166
0.59372032,0.59372032,0.59372032
0.59384698,0.59384698,0.59384698
0.59429723,0.59429723,0.59429723
0.59443128,0.59443128,0.59443128
0.59457719,0.59457719,0.59457719
